MAIN_ID,IDS,Z_VALUE,FLUX_B,FLUX_V,SCRIPT_NUMBER_ID
GRB 050802,GRB 050802|GRB 050802A,1.7102000,17.3799991607666,16.969999313354492,0
4B 960605,4B 960605|Trigger  5486|[STK2001] 10239c,,,,0
SN 2012ba,SN 2012ba|Fermi bn120121101|GRB 120121B|PSN J15222512-3812042,0.0170000,,,0
Fermi bn100206563,GRB 100206|Fermi bn100206563|GRB 100206A,0.4100000,,,0
3B 940830C,3B 940830C|4B 940830C|Trigger  3145,,,,0
GRB 190204A,GRB 190204A,,,,0
Fermi bn160221993,GRB 160221A|Fermi bn160221993,,,,0
GRB 191203A,GRB 191203A,,,,0
GRB 220308B,GRB 220308B,,,,0
NTB 930519.39,NTB 930519.39,,,,0
[KLK2001] 920314.73,[KLK2001] 920314.73,,,,0
Fermi bn121008424,Fermi bn121008424,,,,0
4B 950104,4B 950104|GRB 950104|Trigger  3345|[STK2001] 09721e,,,,0
3B 940224,3B 940224|4B 940224|Trigger  2846,,,,0
Fermi bn130115716,Fermi bn130115716,,,,0
GRB 030115C,GRB 030115C,,,,0
[KLK2001] 971214.08,[KLK2001] 971214.08,,,,0
GRB 191031E,GRB 191031E,,,,0
GRB 210820A,GRB 210820A,,,,0
Fermi bn110806934,GRB 110806A|Fermi bn110806934,,,,0
GRB 990627,GRB 990627,,,,0
GRB 780921B,GRB 780921B|KONUS 21.09.78b,,,,0
Fermi bn160721806,Fermi bn160721806,,,,0
2B 930219E,2B 930219E|3B 930219E|4B 930219E|Trigger  2205,,,,0
[STK2001] 10123b,[STK2001] 10123b,,,,0
[KLK2001] 951013.66,[KLK2001] 951013.66,,,,0
Fermi bn130907760,Fermi bn130907760,,,,0
[KLK2001] 940726.63,[KLK2001] 940726.63,,,,0
[STK2001] 11182d,[STK2001] 11182d,,,,0
3B 940101C,3B 940101C|4B 940101C|Trigger  2725|[STK2001] 09353a,,,,0
GRB 980112,GRB 980112|Trigger  6569,,,,0
[STK2001] 08581e,[STK2001] 08581e,,,,0
[STK2001] 09456b,[STK2001] 09456b,,,,0
Fermi bn190805199,Fermi bn190805199,,,,0
Fermi bn171030729,Fermi bn171030729,,,,0
4B 950401B,4B 950401B|Trigger  3489|[STK2001] 09808c,,,,0
GRB 880828B,GRB 880828B,,,,0
GRB 131110A,GRB 131110A,,,,0
GRB 021013,GRB 021013,,,,0
GRB 150512A,GRB 150512A,,,,0
GRB 961017,GRB 961017|Trigger  5634|[STK2001] 10373e,,,,0
4B 950505,4B 950505|Trigger  3545|[STK2001] 09842d,,,,0
[STK2001] 08530c,[STK2001] 08530c,,,,0
GRB 211109A,GRB 211109A,,,,0
Trigger  6544,Trigger  6544|[STK2001] 10805a,,,,0
GRB 030518C,GRB 030518C,,,,0
2B 920806,2B 920806|3B 920806|4B 920806|Trigger  1747|[STK2001] 08840b,,,,0
GRB 881103,GRB 881103,,,,0
1B 910601,1B 910601|2B 910601|3B 910601|4B 910601|BSAS 910601 69736|GRB 910601|PhebusB 910601|Trigger   249|[STK2001] 08408d,,,,0
Fermi bn091030613,GRB 091030B|Fermi bn091030613,,,,0
[STK2001] 10464d,[STK2001] 10464d,,,,0
GRB 061222A,GRB 061222A,2.0900000,,,0
2B 920517B,2B 920517B|3B 920517B|4B 920517B|Trigger  1608,,,,0
3B 930524,3B 930524|4B 930524|GRB 930524|Trigger  2351,,,,0
Fermi bn140610487,Fermi bn140610487,,,,0
[KLK2001] 920821.39,[KLK2001] 920821.39,,,,0
[STK2001] 11232d,[STK2001] 11232d,,,,0
Fermi bn080927480,GRB 080927|Fermi bn080927480|GRB 080927A,,,,0
GRB 210406A,GRB 210406A,,,,0
GRB 881002B,GRB 881002B,,,,0
GRB 170522B,GRB 170522B,,,,0
Fermi bn140110263,GRB 140110A|Fermi bn140110263,,,,0
GRB 990619,GRB 990619|Trigger  7610,,,,0
[STK2001] 10070d,[STK2001] 10070d,,,,0
GRB 891217,GRB 891217,,,,0
3B 940717,3B 940717|4B 940717|GRB 940717|Trigger  3087|[STK2001] 09550a,,,,0
GRB 190220A,GRB 190220A,,,,0
GRB 120419A,GRB 120419A,,,,0
3B 931220,3B 931220|4B 931220|GRB 931220|Trigger  2699,,,,0
Fermi bn180413118,Fermi bn180413118,,,,0
[STK2001] 08839b,[STK2001] 08839b,,,,0
GRB 201229B,GRB 201229B,,,,0
Trigger  6702,Trigger  6702|[STK2001] 10927a,,,,0
Fermi bn090131090,GRB 090131|Fermi bn090131090|GRB 090131A,,,,0
Fermi bn141022087,GRB 141022B|Fermi bn141022087,,,,0
GRB 220926B,GRB 220926B,,,,0
Fermi bn081226509,GRB 081226B|Fermi bn081226509,,,,0
GRB 000519,GRB 000519|Trigger  8111|[STK2001] 11683a,,,,0
4B 941224,4B 941224|Trigger  3325,,,,0
GRB 000518,GRB 000518|Trigger  8110|[STK2001] 11682b,,,,0
[KLK2001] 960303.31,[KLK2001] 960303.31,,,,0
Fermi bn200323006,Fermi bn200323006,,,,0
Fermi bn180124392,Fermi bn180124392,,,,0
GRB 190615A,GRB 190615A,,,,0
[KLK2001] 961108.96,[KLK2001] 961108.96,,,,0
GRB 110808A,GRB 110808A,1.3480000,,,0
GRB 030106,GRB 030106,,,,0
Trigger  6409,Trigger  6409,,,,0
[STK2001] 10181a,[STK2001] 10181a,,,,0
GRB 210415A,GRB 210415A,,,,0
[KLK2001] 921115.87,[KLK2001] 921115.87,,,,0
GRB 970201,GRB 970201|Trigger  5989|[STK2001] 10480b,,,,0
Trigger  7172,Trigger  7172|[STK2001] 11108c,,,,0
GRB 050318,GRB 050318A|GRB 050318,1.4440000,18.68000030517578,17.579999923706055,0
Trigger  7448,Trigger  7448|[STK2001] 11242e,,,,0
Fermi bn131202633,GRB 131202A|Fermi bn131202633,,,,0
GRB 110907B,GRB 110907B,,,,0
Fermi bn130515755,Fermi bn130515755,,,,0
4B 951020,4B 951020|Trigger  3879|[STK2001] 10010d,,,,0
2B 920925,2B 920925|3B 920925|4B 920925|GRB 920925|Trigger  1956|WATCH 920925b|[STK2001] 08890b,,,,0
Fermi bn081230871,GRB 081230B|Fermi bn081230871,,,,0
Fermi bn170816599,GRB 170816A|Fermi bn170816599,,,,0
Fermi bn151003729,Fermi bn151003729,,,,0
Fermi bn161015400,Fermi bn161015400,,,,0
Fermi bn140929677,Fermi bn140929677,,,,0
GRB 200425A,GRB 200425A,,,,0
Fermi bn140917512,Fermi bn140917512,,,,0
GRB 990625,GRB 990625|Trigger  7619|[STK2001] 11354a,,,,0
GRB 890125,GRB 890125,,,,0
2B 920508,2B 920508|3B 920508|4B 920508|Trigger  1588|[STK2001] 08750a,,,,0
GRB 190122A,GRB 190122A,,,,0
Fermi bn170208553,GRB 170208C|Fermi bn170208553,,,,0
4B 960702B,4B 960702B|Trigger  5524|[STK2001] 10266a,,,,0
NTB 930928.94,NTB 930928.94,,,,0
GRB 200929A,GRB 200929A,,,,0
[STK2001] 11362a,[STK2001] 11362a,,,,0
Trigger  7584,Trigger  7584,,,,0
Fermi bn111127810,GRB 111127A|Fermi bn111127810,,,,0
GRB 220218A,GRB 220218A,,,,0
Fermi bn090718762,GRB 090718B|Fermi bn090718762,,,,0
GRB 970306,GRB 970306|Trigger  6115|[STK2001] 10513a,,,,0
[STK2001] 09887b,[STK2001] 09887b,,,,0
1B 920212,1B 920212|2B 920212|3B 920212|4B 920212|GRB 920212|Trigger  1390|[STK2001] 08664a,,,,0
4B 941214,4B 941214|Trigger  3319|[STK2001] 09700a,,,,0
GRB 000830,GRB 000830,,,,0
3B 940506,3B 940506|4B 940506|Trigger  2964,,,,0
GRB 070531,GRB 070531,2.4996000,,,0
GRB 100904A,GRB 100904A,,,,0
GRB 000513A,GRB 000513A|Trigger  8104|[STK2001] 11677b,,,,0
GRB 900520B,GRB 900520B|PhebusB 900520b,,,,0
[KLK2001] 920419.02,[KLK2001] 920419.02,,,,0
NTB 930228.85,NTB 930228.85,,,,0
2B 930110B,2B 930110B|3B 930110B|4B 930110B|Trigger  2126|[STK2001] 08997b,,,,0
GRB 870622,GRB 870622,,,,0
[STK2001] 08760b,[STK2001] 08760b,,,,0
Fermi bn120210650,GRB 120210A|Fermi bn120210650,,,,0
GRB 070923,GRB 070923,,,,0
Fermi bn110128073,GRB 110128A|Fermi bn110128073,2.3390000,,,0
GRB 221120A,GRB 221120A,,,,0
GRB 220729A,GRB 220729A,,,,0
Trigger  7741,Trigger  7741|[STK2001] 11418a,,,,0
Trigger  6622,Trigger  6622|[STK2001] 10873f,,,,0
2B 921217,2B 921217|3B 921217|4B 921217|Trigger  2101|[STK2001] 08973b,,,,0
[KLK2001] 960320.74,[KLK2001] 960320.74,,,,0
Fermi bn170918139,Fermi bn170918139,,,,0
4B 960405,4B 960405|Trigger  5412|[STK2001] 10178c,,,,0
[STK2001] 08468a,[STK2001] 08468a,,,,0
GRB 220403B,GRB 220403B,,,,0
4B 960423,4B 960423|Trigger  5444,,,,0
GRB 921013B,GRB 921013B|PhebusB 921013|WATCH 921013b,,,,0
GRB 990605,GRB 990605|Trigger  7599|[STK2001] 11334a,,,,0
[STK2001] 08828c,[STK2001] 08828c,,,,0
GRB 050223,GRB 050223|XMMU J180532.5-622821,0.5915000,,,0
[STK2001] 10736d,[STK2001] 10736d,,,,0
[STK2001] 11216b,[STK2001] 11216b,,,,0
GRB 080407,GRB 080407,,,,0
Fermi bn170527480,GRB 170527A|Fermi bn170527480,,,,0
GRB 000403,GRB 000403|Trigger  8064|[STK2001] 11637d,,,,0
[KLK2001] 950625.14,[KLK2001] 950625.14,,,,0
GRB 201020B,GRB 201020B,,,,0
GRB 221203A,GRB 221203A,,,,0
GRB 710315,GRB 710315,,,,0
1B 920227C,1B 920227C|2B 920227C|3B 920227C|4B 920227C|Trigger  1446|[STK2001] 08679f,,,,0
1B 920207,1B 920207|2B 920207|3B 920207|4B 920207|GRB 920207|Trigger  1365|[STK2001] 08659c,,,,0
GRB 130407A,GRB 130407A,,,,0
GRB 190901A,GRB 190901A,,,,0
GRB 070603,GRB 070603,,,,0
3B 930605B,3B 930605B|4B 930605B|Trigger  2372,,,,0
GRB 120215A,GRB 120215A,,,,0
GRB 971127,GRB 971127|Trigger  6504|[STK2001] 10779a,,,,0
PhebusB 910527,PhebusB 910527,,,,0
Fermi bn111107035,GRB 111107A|Fermi bn111107035,2.8930000,,,0
Fermi bn090531775,GRB 090531B|Fermi bn090531775,,,,0
Fermi bn081209981,GRB 081209|Fermi bn081209981|GRB 081209A,,,,0
Fermi bn130821674,GRB 130821A|Fermi bn130821674,1.0000000,,,0
GRB 990204,GRB 990204|Trigger  7369|[STK2001] 11213a,,,,0
Fermi bn131230808,Fermi bn131230808,,,,0
GRB 120403A,GRB 120403A,,,,0
GRB 190427A,GRB 190427A,,,,0
2B 920624,2B 920624|3B 920624|4B 920624|Trigger  1667|[STK2001] 08797a,,,,0
GRB 221118A,GRB 221118A,,,,0
GRB 990323,GRB 990323|Trigger  7489|[STK2001] 11260c,,,,0
Fermi bn130928537,Fermi bn130928537,,,,0
Fermi bn140710537,Fermi bn140710537,,,,0
[STK2001] 08501a,[STK2001] 08501a,,,,0
Fermi bn160118060,Fermi bn160118060,,,,0
3B 930331,3B 930331|4B 930331|Trigger  2276|[STK2001] 09077a,,,,0
Fermi bn130924910,Fermi bn130924910,,,,0
GRB 170206B,GRB 170206B,,,,0
GRB 220127A,GRB 220127A,,,,0
Fermi bn170830069,Fermi bn170830069,,,,0
GRB 091114,GRB 091114,,,,0
GRB 021205,GRB 021205,,,,0
Fermi bn150715136,Fermi bn150715136,,,,0
GRB 080121,GRB 080121,0.0460000,,,0
[STK2001] 10115a,[STK2001] 10115a,,,,0
Trigger  6676,Trigger  6676|[STK2001] 10905c,,,,0
GRB 161117A,GRB 161117A,1.5490000,,,0
GRB 160508A,GRB 160508A,,,,0
4B 960614,4B 960614|Trigger  5496,,,,0
3B 930715,3B 930715|4B 930715|Trigger  2447|[STK2001] 09183b,,,,0
[KLK2001] 960826.67,[KLK2001] 960826.67,,,,0
GRB 010929,GRB 010929,,,,0
GRB 120308A,GRB 120308A,4.5000000,,,0
[STK2001] 09341b,[STK2001] 09341b,,,,0
Fermi bn110228011,GRB 110228A|Fermi bn110228011,,,,0
Fermi bn120219563,GRB 120219B|Fermi bn120219563,,,,0
[STK2001] 08447c,[STK2001] 08447c,,,,0
GRB 951108,GRB 951108,,,,0
GRB 981217,GRB 981217,,,,0
GRB 000910,GRB 000910,,,,0
GRB 161119A,GRB 161119A,,,,0
4B 960430,4B 960430|Trigger  5451|[STK2001] 10203c,,,,0
GRB 050412,GRB 050412,,,,0
GRB 900708,GRB 900708|WATCH 900708,,,,0
[KLK2001] 930924.37,[KLK2001] 930924.37,,,,0
3B 940429B,3B 940429B|4B 940429B|Trigger  2954,,,,0
[STK2001] 11377c,[STK2001] 11377c,,,,0
GRB 120311A,GRB 120311A,,,,0
GRB 130511A,GRB 130511A,1.3033000,,,0
GRB 050828,GRB 050828,,,,0
GRB 160409A,GRB 160409A,,,,0
GRB 200306A,GRB 200306A,,,,0
GRB 950403B,4B 950403B|GRB 950403B|Trigger  3491|[STK2001] 09810c,,,,0
[STK2001] 11335a,[STK2001] 11335a,,,,0
1B 910710,1B 910710|2B 910710|3B 910710|4B 910710|Trigger   508|[STK2001] 08447a,,,,0
GRB 210307A,GRB 210307A,,,,0
2B 930301,2B 930301|3B 930301|4B 930301|Trigger  2211|[STK2001] 09047b,,,,0
GRB 170206C,GRB 170206C,,,,0
2B 921004,2B 921004|3B 921004|4B 921004|Trigger  1976,,,,0
GRB 990720,GRB 990720|Trigger  7663|[STK2001] 11379c,,,,0
[KLK2001] 950805.90,[KLK2001] 950805.90,,,,0
2B 920717,2B 920717|3B 920717|4B 920717|Trigger  1703,,,,0
GRB 200920A,GRB 200920A,,,,0
GRB 171103A,GRB 171103A,,,,0
[KLK2001] 921011.29,[KLK2001] 921011.29,,,,0
Fermi bn141013803,Fermi bn141013803,,,,0
[KLK2001] 931214.38,[KLK2001] 931214.38,,,,0
Fermi bn190531840,Fermi bn190531840,,,,0
Trigger  7705,Trigger  7705|[STK2001] 11399c,,,,0
GRB 101210,GRB 101210,,,,0
GRB 051001,GRB 051001,2.1980000,,,0
[STK2001] 11280a,[STK2001] 11280a,,,,0
GRB 050128,GRB 050128,5.5000000,,,0
[STK2001] 09099c,[STK2001] 09099c,,,,0
4B 950830B,4B 950830B|Trigger  3771|[STK2001] 09959b,,,,0
GRB 180623A,GRB 180623A,,,,0
GRB 900618B,GRB 900618B|PhebusB 900618b|WATCH 900618,,,,0
Fermi bn111109873,GRB 111109C|Fermi bn111109873,,,,0
[KLK2001] 960202.06,[KLK2001] 960202.06,,,,0
GRB 220523A,GRB 220523A,,,,0
NAME BAT Trigger 311603,NAME BAT Trigger 311603,,,,0
4B 960528,4B 960528|Trigger  5476|[STK2001] 10231a,,,,0
Fermi bn101207536,GRB 101207A|Fermi bn101207536,,,,0
[STK2001] 09020a,[STK2001] 09020a,,,,0
Fermi bn130224370,Fermi bn130224370,,,,0
[KLK2001] 920619.75,[KLK2001] 920619.75,,,,0
2B 920727,2B 920727|3B 920727|4B 920727|Trigger  1726,,,,0
GRB 030822,GRB 030822,,,,0
GRB 990705,GRB 990705|OT 19990705|XRF 990705,0.8430000,,,0
3B 940829,3B 940829|4B 940829|Trigger  3142|[STK2001] 09593a,,,,0
[STK2001] 10846a,[STK2001] 10846a,,,,0
[STK2001] 10236f,[STK2001] 10236f,,,,0
Fermi bn110809461,GRB 110809A|Fermi bn110809461,,,,0
[STK2001] 08595a,[STK2001] 08595a,,,,0
[STK2001] 11585e,[STK2001] 11585e,,,,0
4B 950416,4B 950416|Trigger  3509|[STK2001] 09823e,,,,0
[STK2001] 08421c,[STK2001] 08421c,,,,0
[KLK2001] 960217.39,[KLK2001] 960217.39,,,,0
GRB 971022,GRB 971022|Trigger  6444|[STK2001] 10743a,,,,0
GRB 030215B,GRB 030215B,,,,0
2B 920707,2B 920707|3B 920707|4B 920707|Trigger  1687|[STK2001] 08810a,,,,0
Trigger  5631,Trigger  5631|[STK2001] 10370a,,,,0
Fermi bn101004426,GRB 101004A|Fermi bn101004426,,,,0
1B 910426,1B 910426|2B 910426|3B 910426|4B 910426|GRB 910426|Trigger   111|[STK2001] 08372d,,,,0
GRB 991226,GRB 991226,,,,0
[STK2001] 10937b,[STK2001] 10937b,,,,0
Trigger  6536,Trigger  6536|[STK2001] 10800e,,,,0
GRB 030422B,GRB 030422B,,,,0
GRB 080317,GRB 080317,,,,0
GRB 160206A,GRB 160206A,,,,0
GRB 051113,GRB 051113,,,,0
3B 940609,3B 940609|4B 940609|Trigger  3024,,,,0
Fermi bn100522157,GRB 100522A|Fermi bn100522157,,,,0
3B 940524C,3B 940524C|4B 940524C|Trigger  2990|[STK2001] 09496c,,,,0
Trigger  6322,Trigger  6322|[STK2001] 10662a,,,,0
Fermi bn170825307,Fermi bn170825307,,,,0
GRB 120718B,GRB 120718B,,,,0
[STK2001] 11460b,[STK2001] 11460b,,,,0
2B 921115,2B 921115|3B 921115|4B 921115|Trigger  2056|[STK2001] 08941e,,,,0
[STK2001] 10118f,[STK2001] 10118f,,,,0
GRB 190324B,GRB 190324B,,,,0
1B 910721,1B 910721|2B 910721|3B 910721|4B 910721|GRB 910721|Trigger   563|WATCH 910721|[STK2001] 08458c,,,,0
GRB 990203,GRB 990203|Trigger  7368,,,,0
GRB 050117B,GRB 050117B,,,,0
Fermi bn100327405,Fermi bn100327405,,,,0
GRB 180411B,GRB 180411B,,,,0
[STK2001] 09252b,[STK2001] 09252b,,,,0
GRB 211018A,GRB 211018A,,,,0
[STK2001] 09459b,[STK2001] 09459b,,,,0
Fermi bn151229285,GRB 151229A|Fermi bn151229285,,,,0
Fermi bn131006840,GRB 131006|Fermi bn131006840|Fermi bn131006367,,,,0
Fermi bn141207800,GRB 141207A|Fermi bn141207800,,,,0
Fermi bn100609783,GRB 100609A|Fermi bn100609783,,,,0
[STK2001] 11378c,[STK2001] 11378c,,,,0
[STK2001] 11203c,[STK2001] 11203c,,,,0
1B 910502B,1B 910502B|2B 910502B|3B 910502B|4B 910502B|GRB 910502B|Trigger   138|[STK2001] 08378b,,,,0
[KLK2001] 930825.48B,[KLK2001] 930825.48B,,,,0
GRB 150206B,GRB 150206B,,,,0
NTB 930211.88,NTB 930211.88,,,,0
GRB 970403A,GRB 970403A|Trigger  6153,,,,0
4B 950118B,4B 950118B|Trigger  3366|[STK2001] 09735c,,,,0
[STK2001] 11225a,[STK2001] 11225a,,,,0
GRB 881024A,GRB 881024A,,,,0
Fermi bn140619490,Fermi bn140619490,,,,0
[STK2001] 10430b,[STK2001] 10430b,,,,0
Fermi bn101112984,GRB 101112B|Fermi bn101112984,,,,0
GRB 200506A,GRB 200506A,,,,0
GRB 070809,GRB 070809,0.2187000,,,0
GRB 130501,GRB 130501,,,,0
[STK2001] 10147c,[STK2001] 10147c,,,,0
GRB 221006A,GRB 221006A,,,,0
1B 910930,1B 910930|2B 910930|3B 910930|4B 910930|BSAS 910930 42931|GRB 910930|Trigger   841|[STK2001] 08529b,,,,0
4B 941012,4B 941012|Trigger  3238|[STK2001] 09637a,,,,0
GRB 161108A,GRB 161108A,1.1590000,,,0
GRB 110318B,GRB 110318B,,,,0
Fermi bn090326633,GRB 090326|Fermi bn090326633|GRB 090326A,,,,0
Trigger  7564,Trigger  7564|[STK2001] 11311e,,,,0
KONUS 12.02.3,KONUS 12.02.3,,,,0
3B 931128,3B 931128|4B 931128|GRB 931128|Trigger  2665|[STK2001] 09319e,,,,0
Fermi bn150819440,GRB 150819B|Fermi bn150819440,,,,0
4B 950628,4B 950628|Trigger  3652|[STK2001] 09896a,,,,0
[STK2001] 10330a,[STK2001] 10330a,,,,0
GRB 020223,GRB 020223,,,,0
Fermi bn120513531,GRB 120513A|Fermi bn120513531,,,,0
GRB 171229A,GRB 171229A,,,,0
[STK2001] 11304e,[STK2001] 11304e,,,,0
Fermi bn150906944,Fermi bn150906944,,,,0
GRB 221017A,GRB 221017A,,,,0
GRB 201201A,GRB 201201A,,,,0
GRB 990206,GRB 990206|Trigger  7374|[STK2001] 11215d,,,,0
GRB 060710,GRB 060710,,,,0
[STK2001] 09824a,[STK2001] 09824a,,,,0
2B 920710B,2B 920710B|3B 920710B|4B 920710B|Trigger  1692,,,,0
GBS 0855-00,GBS 0855-00,,,,0
1B 911123,1B 911123|2B 911123|3B 911123|4B 911123|BSAS 911123 29735|GRB 911123|Trigger  1114|[STK2001] 08583b,,,,0
Fermi bn101031625,GRB 101031A|Fermi bn101031625,,,,0
3B 940101D,3B 940101D|4B 940101D|Trigger  2727|[STK2001] 09353b,,,,0
GRB 180721A,GRB 180721A,,,,0
GRB 881012A,GRB 881012A,,,,0
[STK2001] 10760d,[STK2001] 10760d,,,,0
Fermi bn140918379,Fermi bn140918379,,,,0
4B 950102B,4B 950102B|Trigger  3339|[STK2001] 09719a,,,,0
[STK2001] 11663f,[STK2001] 11663f,,,,0
[KLK2001] 930902.45,[KLK2001] 930902.45,,,,0
GRB 171222A,GRB 171222A,2.4090000,,,0
Fermi bn110517902,GRB 110517C|Fermi bn110517902,,,,0
GRB 070925,GRB 070925,,,,0
GRB 110812A,GRB 110812A,,,,0
Trigger  6566,Trigger  6566|[STK2001] 10823c,,,,0
4B 960516B,4B 960516B|Trigger  5463|[STK2001] 10219e,,,,0
GRB 181103A,GRB 181103A,,,,0
GRB 061218,GRB 061218,,,,0
Fermi bn110407998,GRB 110407B|Fermi bn110407998,,,,0
[STK2001] 09449a,[STK2001] 09449a,,,,0
[KLK2001] 960207.94,[KLK2001] 960207.94,,,,0
[STK2001] 10255f,[STK2001] 10255f,,,,0
1B 920216B,1B 920216B|2B 920216B|3B 920216B|4B 920216B|Trigger  1404,,,,0
GRB 010326B,GRB 010326B|HETE Trigger  1496|XRF 010326B,,,,0
GRB 060418,GRB 060418,1.4900000,16.190000534057617,14.979999542236328,0
Fermi bn180123820,Fermi bn180123820,,,,0
GRB 041212A,GRB 041212A,,,,0
GRB 220924A,GRB 220924A,,,,0
Fermi bn121122885,GRB 121122A|Fermi bn121122885,,,,0
Fermi bn170708046,GRB 170708A|Fermi bn170708046,,,,0
GRB 010119,GRB 010119,,,,0
[STK2001] 10465a,[STK2001] 10465a,,,,0
Fermi bn170830328,GRB 170830B|Fermi bn170830328,,,,0
GRB 120630A,GRB 120630A,,,,0
GRB 970214,GRB 970214|Trigger  6090|[STK2001] 10493c,,,,0
GRB 200928B,GRB 200928B,,,,0
1B 920226B,1B 920226B|2B 920226B|3B 920226B|4B 920226B|Trigger  1439|[STK2001] 08678a,,,,0
3B 930528,3B 930528|4B 930528|Trigger  2357|[STK2001] 09135d,,,,0
[STK2001] 10548a,[STK2001] 10548a,,,,0
Fermi bn150728151,Fermi bn150728151,,,,0
3B 931113B,3B 931113B|4B 931113B|GRB 931113B|Trigger  2633,,,,0
3B 930331B,3B 930331B|4B 930331B|Trigger  2277|[STK2001] 09077b,,,,0
Fermi bn130420343,Fermi bn130420343,,,,0
Fermi bn120427054,GRB 120427A|Fermi bn120427054,,,,0
GRB 080211,GRB 080211,,,,0
2B 921230B,2B 921230B|3B 921230B|4B 921230B|Trigger  2111|[STK2001] 08986b,,,,0
GRB 131002B,GRB 131002B,,,,0
GRB 200529A,GRB 200529A,,,,0
GRB 971210,GRB 971210,,,,0
GRB 200112A,GRB 200112A,,,,0
GRB 971015,GRB 971015|Trigger  6436|[STK2001] 10736e,,,,0
PhebusB 950418,PhebusB 950418,,,,0
Fermi bn080925775,GRB 080925|Fermi bn080925775|GRB 080925A,,,,0
GRB 050726,GRB 050726,3.5000000,,17.579999923706055,0
[STK2001] 11410c,[STK2001] 11410c,,,,0
[STK2001] 11219e,[STK2001] 11219e,,,,0
1B 920222,1B 920222|2B 920222|3B 920222|4B 920222|Trigger  1430|[STK2001] 08674a,,,,0
[STK2001] 08618e,[STK2001] 08618e,,,,0
Fermi bn160508290,Fermi bn160508290,,,,0
GRB 210410A,GRB 210410A,,,,0
[KLK2001] 961111.61,[KLK2001] 961111.61,,,,0
Fermi bn150412507,Fermi bn150412507,,,,0
GRB 210821A,GRB 210821A,,,,0
Fermi bn170511477,Fermi bn170511477,,,,0
Fermi bn180225417,Fermi bn180225417,,,,0
[STK2001] 09746d,[STK2001] 09746d,,,,0
[STK2001] 11270b,[STK2001] 11270b,,,,0
GRB 870414A,GRB 870414A,,,,0
GRB 850805,GRB 850805,,,,0
GRB 180709A,GRB 180709A,,,,0
GRB 690703,GRB 690703,,,,0
GRB 211231A,GRB 211231A,,,,0
Fermi bn120218276,GRB 120218B|Fermi bn120218276,,,,0
Fermi bn100926694,GRB 100926B|Fermi bn100926694,,,,0
Fermi bn111012811,GRB 111012B|Fermi bn111012811,,,,0
4B 950108,4B 950108|Trigger  3349|[STK2001] 09725a,,,,0
GRB 050216,GRB 050216,,,,0
GRB 111029A,GRB 111029A,,,,0
[STK2001] 10995a,[STK2001] 10995a,,,,0
GRB 140721A,GRB 140721A,,,,0
[STK2001] 08950a,[STK2001] 08950a,,,,0
[KLK2001] 951218.33,[KLK2001] 951218.33,,,,0
GRB 181123B,GRB 181123B,1.7540000,,,0
GRB 910428,GRB 910428,,,,0
GRB 990304,GRB 990304|Trigger  7446|[STK2001] 11241b,,,,0
GRB 220101A,GRB 220101A,,,,0
Fermi bn160111115,Fermi bn160111115,,,,0
Trigger  5595,Trigger  5595|[STK2001] 10333d,,,,0
[STK2001] 09356c,[STK2001] 09356c,,,,0
GRB 900206,GRB 900206,,,,0
2B 920628B,2B 920628B|3B 920628B|4B 920628B|Trigger  1678|[STK2001] 08801a,,,,0
3B 931106,3B 931106|4B 931106|Trigger  2619|[STK2001] 09297e,,,,0
GRB 991014,GRB 991014|Trigger  7803|[STK2001] 11465c,,,,0
GRB 901001,GRB 901001,,,,0
Fermi bn110930564,GRB 110930A|Fermi bn110930564,,,,0
[STK2001] 10232b,[STK2001] 10232b,,,,0
GRB 980719,GRB 980719|Trigger  6932,,,,0
Fermi bn110101506,GRB 110101B|Fermi bn110101506,,,,0
[STK2001] 08373a,[STK2001] 08373a,,,,0
[KLK2001] 930705.52,[KLK2001] 930705.52,,,,0
GRB 201121A,GRB 201121A,,,,0
GRB 211129A,GRB 211129A,,,,0
3B 930521,3B 930521|4B 930521|Trigger  2349|[STK2001] 09128a,,,,0
Trigger  7329,Trigger  7329|[STK2001] 11195d,,,,0
GRB 060425,GRB 060425,,,,0
GRB 210607A,GRB 210607A,,,,0
GRB 141212B,GRB 141212B,,,,0
[KLK2001] 960104.02,[KLK2001] 960104.02,,,,0
Fermi bn110131780,GRB 110131A|Fermi bn110131780,,,,0
GRB 061214,GRB 061214,,,,0
GRB 200306B,GRB 200306B,,,,0
[STK2001] 11093b,[STK2001] 11093b,,,,0
GRB 030331,GRB 030331,,,,0
[STK2001] 09293d,[STK2001] 09293d,,,,0
[STK2001] 11489g,[STK2001] 11489g,,,,0
[STK2001] 09854a,[STK2001] 09854a,,,,0
1B 910829,1B 910829|2B 910829|3B 910829|4B 910829|Trigger   741|[STK2001] 08497e,,,,0
Fermi bn171207809,Fermi bn171207809,,,,0
GRB 790116,GRB 790116|KONUS 16.01.79|[ABH87] 27,,,,0
2B 920627,2B 920627|3B 920627|4B 920627|GRB 920627|Trigger  1676|[STK2001] 08800a,,,,0
Fermi bn141221897,Fermi bn141221897,,,,0
[KLK2001] 960619.52,[KLK2001] 960619.52,,,,0
GRB 120815A,GRB 120815A,2.3580000,,,0
[STK2001] 10804c,[STK2001] 10804c,,,,0
PhebusB 920903c,PhebusB 920903c|WATCH 920903b,,,,0
